start_time,end_time,sent_end_time,sentence,filename,category,inter_freq
2161.900s,2167.300s,2167.600s,the Lord is saying do you do you think that I couldn't get rightly though?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4kkmx3UhWRBAhpLGH8DIA0/2DKKaP14zqhM2SeMkJZUse.json,Religion & Spirituality,0.00051
1509.600s,1516.600s,1516.900s,"at the same time I'm like Lord as his character true, you know because everybody can show their good side, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4kkmx3UhWRBAhpLGH8DIA0/2DKKaP14zqhM2SeMkJZUse.json,Religion & Spirituality,0.00051
2064.500s,2077.100s,2077.100s,"mean there's a verse that says he and where I forget where it is, but you know when a wife submits to a man and that way she's in trusting herself to a faithful Savior, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4kkmx3UhWRBAhpLGH8DIA0/2DKKaP14zqhM2SeMkJZUse.json,Religion & Spirituality,0.00051
2617.900s,2621s,2621s,it's like we want to do we what are we doing?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4kkmx3UhWRBAhpLGH8DIA0/2DKKaP14zqhM2SeMkJZUse.json,Religion & Spirituality,0.00051
1921.100s,1924.400s,1924.400s,"might even be more spiritually mature, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4kkmx3UhWRBAhpLGH8DIA0/2DKKaP14zqhM2SeMkJZUse.json,Religion & Spirituality,0.00051
4415.500s,4418.500s,4419.700s,how do we see submission at play in the godhead?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4kkmx3UhWRBAhpLGH8DIA0/2DKKaP14zqhM2SeMkJZUse.json,Religion & Spirituality,0.00051
1928.600s,1942.400s,1942.400s,"you know, it's kind of what I talked about my mom, you know, there's this sense in which you might think you're better than the person you are called to submit to and so so how do you do that?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4kkmx3UhWRBAhpLGH8DIA0/2DKKaP14zqhM2SeMkJZUse.json,Religion & Spirituality,0.00051
286.800s,293.200s,298.500s,how does submission as God intended it differ from the way it's viewed by the world?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4kkmx3UhWRBAhpLGH8DIA0/2DKKaP14zqhM2SeMkJZUse.json,Religion & Spirituality,0.00051
2107.300s,2112.600s,2112.600s,"tells me to do but she is gonna trust her entrust yourself to God, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4kkmx3UhWRBAhpLGH8DIA0/2DKKaP14zqhM2SeMkJZUse.json,Religion & Spirituality,0.00051
4557.700s,4565.600s,4565.600s,"came he came became obedient to death, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4kkmx3UhWRBAhpLGH8DIA0/2DKKaP14zqhM2SeMkJZUse.json,Religion & Spirituality,0.00051
168s,173.200s,173.800s,so what are the products and services that can help this group?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4kiSYNiaAylOxAhKGjXxxC/1NizOQgOPmkDNjESeGFdPi.json,Business,0.00181
1371.700s,1378.600s,1378.700s,you're not clear at the beginning as to what your expectations are in terms of what does it mean to be fully engaged?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4kiSYNiaAylOxAhKGjXxxC/1NizOQgOPmkDNjESeGFdPi.json,Business,0.00181
528.800s,534.700s,534.700s,you find it interesting to think about the founders you're working with and determine which category they belong to?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4kiSYNiaAylOxAhKGjXxxC/1NizOQgOPmkDNjESeGFdPi.json,Business,0.00181
1079.200s,1105.500s,1105.500s,"tantrums these fits these like these moments where I'm not satisfied these moments were like I could be doing something amazing with Gary and I'm just like not feeling happy and I think that something's wrong with me and I feel like I'm really broken and I mean obviously at the end of the day from a logical State, I know that it's my damage that needs to be worked on and I know this shit doesn't happen obviously overnight and I mean, it doesn't even happen in three years because I've been to Do you know personal development?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4K5nnTrJKHVg3TAaiysY7l/6ebu3y5y0r95r3BxnEJ1jI.json,Business,0.00066
1746.200s,1750.800s,1750.800s,"if that's what I believe, how can I ever be the best girlfriend?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4K5nnTrJKHVg3TAaiysY7l/6ebu3y5y0r95r3BxnEJ1jI.json,Business,0.00066
443.500s,451.600s,451.600s,"never have date nights when in reality, that's not the truth Gary and I we You have we have had many danites, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4K5nnTrJKHVg3TAaiysY7l/6ebu3y5y0r95r3BxnEJ1jI.json,Business,0.00066
1375.600s,1410.700s,1410.900s,"be real we overthink so many things and it really holds us back from actually taking action when we're constantly overthinking unless it's exhausting overthinking stuff is so exhausting and to find a personal experience my life or I could think of overthinking the most relationship, you know, especially when when in like a newer relationship your boyfriend like like some girls selfie or comments and some girls post and you're sitting there in securing a new relationship and you're like, what does this mean?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4K5nnTrJKHVg3TAaiysY7l/1QOlxjrZsx9jkgYEhbpC0I.json,Business,0.00052
1086.500s,1091.700s,1091.700s,what are you afraid of get really clear on that write that shit down or better yet?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4K5nnTrJKHVg3TAaiysY7l/1QOlxjrZsx9jkgYEhbpC0I.json,Business,0.00052
241.500s,265.700s,265.800s,"guilty to okay, maybe we overthink like this are weird smile or maybe our body looks weird or the caption sucks or my dogs making a funny face or I didn't edit outright or someone made a weird comment and it made me overthink it and I deleted it, you know, we've all been there and so it really got me thinking about overthinking in the sense of like why why I like where does this stem from now?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4K5nnTrJKHVg3TAaiysY7l/1QOlxjrZsx9jkgYEhbpC0I.json,Business,0.00052
284.500s,287.800s,287.800s,who is it that you're afraid of whose opinions?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4K5nnTrJKHVg3TAaiysY7l/1QOlxjrZsx9jkgYEhbpC0I.json,Business,0.00052
633.300s,645s,645s,"if you're inside so you can see the likes of shares the saves the amount of comments now when I went through my last week, I kind of just did like a name Venturi of what photos do really?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4K5nnTrJKHVg3TAaiysY7l/1QOlxjrZsx9jkgYEhbpC0I.json,Business,0.00052
1343.800s,1347.400s,1347.400s,you ever going to think about that poster that story that you did know?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4K5nnTrJKHVg3TAaiysY7l/1QOlxjrZsx9jkgYEhbpC0I.json,Business,0.00052
771.100s,776.900s,777s,was on academic probation when I was in high school a university because it's not a job like No One's Gonna Do it for you?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4koF9Y8RbcoDg88dqpJTJs/4Bgch6ZbgqU27Ebn5YfIuX.json,Society & Culture,0.00269
1131.300s,1140.700s,1140.700s,"only negative part is sometimes you don't want to do something and you have to still do it because it's icy accountability discipline all those things as forms of self-love, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4koF9Y8RbcoDg88dqpJTJs/4Bgch6ZbgqU27Ebn5YfIuX.json,Society & Culture,0.00269
39s,42.400s,42.600s,"first before we get into it, sis, are you okay?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4koF9Y8RbcoDg88dqpJTJs/4Bgch6ZbgqU27Ebn5YfIuX.json,Society & Culture,0.00269
1581.700s,1585.500s,1586.400s,do you guys find anything suspicious about this email from Quaker Foods?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4KYmu7xnA4CeZB8IRqlYGf/1g773II4PSShQaou1jXM8B.json,Society & Culture,0.00153
1042.900s,1046s,1046.400s,"don't know how far back this mysterious system goes, you know?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4KYmu7xnA4CeZB8IRqlYGf/1g773II4PSShQaou1jXM8B.json,Society & Culture,0.00153
1233.700s,1239.600s,1240.600s,were you just supplying Jupiter as a point of reference for round things?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4KYmu7xnA4CeZB8IRqlYGf/1g773II4PSShQaou1jXM8B.json,Society & Culture,0.00153
466.300s,469.700s,470.200s,you see all these people saying this like what is happening here?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4KYmu7xnA4CeZB8IRqlYGf/1g773II4PSShQaou1jXM8B.json,Society & Culture,0.00153
116.100s,124.300s,125.400s,didn't know that but you're saying You're not experiencing much of that know and what was the other thing you said?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4KYmu7xnA4CeZB8IRqlYGf/1g773II4PSShQaou1jXM8B.json,Society & Culture,0.00153
457.500s,464.700s,465.600s,it doesn't tear the roof up quite as much as it used to the roof to Cap'n Crunch gets smaller or did I get bigger?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/K/show_4KYmu7xnA4CeZB8IRqlYGf/1g773II4PSShQaou1jXM8B.json,Society & Culture,0.00153
505.300s,511.300s,511.300s,"you've seen it like anytime something happens on let's say in Twitter, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/M/show_4M1HASMnzuEhNSsRQ1ztB7/4nAj71WtLINc3sOY9yEfDy.json,Technology,0.00087
672.600s,675.400s,675.700s,you think human beings are doomed?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/M/show_4M1HASMnzuEhNSsRQ1ztB7/4nAj71WtLINc3sOY9yEfDy.json,Technology,0.00087
419.600s,422.400s,422.600s,how do we know someone has a competence issue?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/M/show_4MEo7SV76aUwl5e2ZMAVmQ/4ZiJ12rG4Dt8QgLWO2v9B4.json,Religion & Spirituality,0.00051
1150.200s,1153.400s,1153.400s,he won work around the stump or number two?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/M/show_4MEo7SV76aUwl5e2ZMAVmQ/4ZiJ12rG4Dt8QgLWO2v9B4.json,Religion & Spirituality,0.00051
819.100s,822.200s,822.300s,else could you do prior to them committing to a roll?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/M/show_4MEo7SV76aUwl5e2ZMAVmQ/4ZiJ12rG4Dt8QgLWO2v9B4.json,Religion & Spirituality,0.00051
148.900s,154.700s,154.700s,and This this this used to be like a horrible conversation me to contemplate right?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/M/show_4MEo7SV76aUwl5e2ZMAVmQ/4ZiJ12rG4Dt8QgLWO2v9B4.json,Religion & Spirituality,0.00051
384.700s,391.200s,391.200s,I'm hearing you right we exactly after used a sermon to determine why this situation is not a good fit for For the volunteer for the staff right?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/M/show_4MEo7SV76aUwl5e2ZMAVmQ/4ZiJ12rG4Dt8QgLWO2v9B4.json,Religion & Spirituality,0.00051
1344.700s,1348.800s,1349.600s,"yeah, and they get if it's a 360 deal, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
3125.500s,3132.200s,3132.200s,go now besides the whole fried chicken business what other businesses do you want to start?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
286.900s,294s,294s,I bite off more than I can chew and how do you balance like ambition with being content?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
1287.400s,1293s,1295.100s,is it with our generation today that enjoys that type of freedom?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
2188.400s,2191.200s,2191.200s,"execution was always like, you know what I mean?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
2872.300s,2879.100s,2879.300s,"just see it as a financial Hub, you know, so you see you want to perform there as well or other stuff business?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
1850.100s,1862.300s,1862.300s,"mean, there's so many new opportunities right because of the internet and a lot of our parents it's a will give us advice and take this job take that job, but they don't realize Is like there's this whole new landscape out there, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
2266.800s,2269.900s,2269.900s,that degree is supposed to help you get a new job?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
2418s,2421.500s,2421.700s,what is your motivation behind doing school?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
1240.100s,1245.700s,1245.700s,the main thing there really is to make sure that they have food first food security is important right?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
2819.200s,2823.100s,2823.100s,"when I'm out of Manila and all the time yeah, you know what I mean?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
2219.800s,2225.600s,2225.600s,"about because when you go into school, it's kind of like schools a game, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
2379.500s,2382.500s,2382.700s,"we're all sort of Clump into these courses, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
1368s,1374.500s,1374.800s,"and you being an independent artist you kind of own all your Equity, you know way right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
3714s,3716.800s,3716.800s,biggest drug dealers in the world what?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
467.700s,471s,471s,you also have that sort of entrepreneurial spirit in you?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
2950.200s,2953.100s,2953.100s,"it was all close by so you so, you know what?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
2241.400s,2244.900s,2245s,"are the metrics right of the game the point system, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
1080.500s,1086.200s,1086.200s,how do we sort of create a new landscape for those people who who want?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
2029.100s,2032.400s,2033.600s,"example EG, you know what I mean?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
1722.800s,1732.400s,1732.400s,reason why Drake would be in the kill category is because Drake is just give me that cash give me that you know what I mean?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
2423.700s,2426.600s,2426.600s,it to satisfy what your parents want from?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
2247.100s,2250.800s,2250.900s,"you have to jump over all these academic obstacles, right?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
2138.800s,2144.100s,2144.600s,could really see you on an everyday basis and see what kind of person are you?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qPnBYJhKgvlIlCWD7A8Lb/0G9PQcxvOsfG94yXlveDS2.json,Business,0.00142
1566.500s,1573.600s,1574.500s,just seems to be seen in the map to be returned into worse conditions than what they are now and what do you think?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qGFqwUaSYozKAH18FOWZU/72Es0R7U0wHJDeLKO3d2hq.json,Business,0.0017
45.100s,61.500s,61.500s,"this current situation obviously looking at is the Turkish Invasion into Northeastern Syria, which has Which to which has occurred this week?",Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qGFqwUaSYozKAH18FOWZU/72Es0R7U0wHJDeLKO3d2hq.json,Business,0.0017
1117.500s,1125.400s,1125.400s,do you make of the the kind of future of this the situation?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4qGFqwUaSYozKAH18FOWZU/72Es0R7U0wHJDeLKO3d2hq.json,Business,0.0017
1322s,1324.800s,1324.800s,is there going to be a little bit of a struggle there?,Spotify-Podcasts/podcasts-no-audio-13GB/decompressed-transcripts/4/Q/show_4q9XorSnlPqLGzGJw88hBN/5CGnFh9Z20hEV2qp0BOB7X.json,Business,0.00086
